,edid,year,variable,party,value
800,75,2014,BILY,ONTARIO LIBERTARIAN PARTY,510
801,75,2014,DEVITA,NEW DEMOCRATIC PARTY OF ONTARIO,4697
802,75,2014,DUBOISKY,ONTARIO MODERATE PARTY,160
803,75,2014,GUPTA,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,15642
804,75,2014,LAVE,THE GREEN PARTY OF ONTARIO,1344
805,75,2014,MORIDI,ONTARIO LIBERAL PARTY,20455
806,75,2014,REJECTED,,219
807,75,2014,UNMARKED,,157
808,75,2014,DECLINED,,209
809,75,2014,VOTER_TURNOUT,,43393
810,75,2014,ELECTORS,,94977
811,76,2014,BRADLEY,ONTARIO LIBERAL PARTY,19070
812,76,2014,DUSHKO,ONTARIO LIBERTARIAN PARTY,223
813,76,2014,FRASER,THE GREEN PARTY OF ONTARIO,1792
814,76,2014,SISCOE,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,13814
815,76,2014,STEVENS,NEW DEMOCRATIC PARTY OF ONTARIO,11350
816,76,2014,UNRAU,FREEDOM                        ,170
817,76,2014,WAZIRUDDIN,COMMUNIST                      ,95
818,76,2014,REJECTED,,220
819,76,2014,UNMARKED,,132
820,76,2014,DECLINED,,373
821,76,2014,VOTER_TURNOUT,,47239
822,76,2014,ELECTORS,,86198
823,77,2014,DELUCE,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,12037
824,77,2014,HOSKINS,ONTARIO LIBERAL PARTY,30027
825,77,2014,KITTREDGE,ONTARIO LIBERTARIAN PARTY,407
826,77,2014,RACHLIS,THE GREEN PARTY OF ONTARIO,2569
827,77,2014,RITA,FREEDOM                        ,165
828,77,2014,SAVAGE,NEW DEMOCRATIC PARTY OF ONTARIO,5056
829,77,2014,REJECTED,,174
830,77,2014,UNMARKED,,77
831,77,2014,DECLINED,,260
832,77,2014,VOTER_TURNOUT,,50772
833,77,2014,ELECTORS,,88905
834,78,2014,BAILEY,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,18722
835,78,2014,FALBY,ONTARIO LIBERTARIAN PARTY,340
836,78,2014,GILLIS,ONTARIO LIBERAL PARTY,8152
837,78,2014,SHAW,THE GREEN PARTY OF ONTARIO,2109
838,78,2014,WHITE,NEW DEMOCRATIC PARTY OF ONTARIO,16327
839,78,2014,REJECTED,,194
840,78,2014,UNMARKED,,138
841,78,2014,DECLINED,,282
842,78,2014,VOTER_TURNOUT,,46264
843,78,2014,ELECTORS,,80669
844,79,2014,FLANNIGAN,THE GREEN PARTY OF ONTARIO,965
845,79,2014,FREMLIN,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,3704
846,79,2014,ORAZIETTI,ONTARIO LIBERAL PARTY,17490
847,79,2014,ROSS,NEW DEMOCRATIC PARTY OF ONTARIO,7610
848,79,2014,WILLIAMS,ONTARIO LIBERTARIAN PARTY,115
849,79,2014,REJECTED,,149
850,79,2014,UNMARKED,,46
851,79,2014,DECLINED,,71
852,79,2014,VOTER_TURNOUT,,30150
853,79,2014,ELECTORS,,59385
854,80,2014,CHEN,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,12041
855,80,2014,CLARKE,THE PEOPLES POLITICAL PARTY,387
856,80,2014,THOMPSON,THE GREEN PARTY OF ONTARIO,907
857,80,2014,WILSON,NEW DEMOCRATIC PARTY OF ONTARIO,4105
858,80,2014,WONG,ONTARIO LIBERAL PARTY,17332
859,80,2014,REJECTED,,168
860,80,2014,UNMARKED,,146
861,80,2014,DECLINED,,156
862,80,2014,VOTER_TURNOUT,,35242
863,80,2014,ELECTORS,,76549
864,81,2014,BAKER,NEW DEMOCRATIC PARTY OF ONTARIO,7145
865,81,2014,DUGUID,ONTARIO LIBERAL PARTY,19390
866,81,2014,RAMALHO,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,7599
867,81,2014,YAGHLEDJIAN,THE GREEN PARTY OF ONTARIO,1086
868,81,2014,REJECTED,,231
869,81,2014,UNMARKED,,104
870,81,2014,DECLINED,,120
871,81,2014,VOTER_TURNOUT,,35675
872,81,2014,ELECTORS,,74190
873,82,2014,BUSTARD,,1034
874,82,2014,HUNTER,ONTARIO LIBERAL PARTY,17318
875,82,2014,KERR,ONTARIO LIBERTARIAN PARTY,476
876,82,2014,KIRUPA,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,9721
877,82,2014,MOKHTARZADA,FREEDOM                        ,148
878,82,2014,SAWDON,CANADIANS' CHOICE PARTY,120
879,82,2014,SYED,NEW DEMOCRATIC PARTY OF ONTARIO,5894
880,82,2014,REJECTED,,168
881,82,2014,UNMARKED,,105
882,82,2014,DECLINED,,126
883,82,2014,VOTER_TURNOUT,,35110
884,82,2014,ELECTORS,,71311
885,83,2014,BALKISSOON,ONTARIO LIBERAL PARTY,16095
886,83,2014,CHO,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,11500
887,83,2014,KHAN,NONE OF THE ABOVE PARTY OF ONTARIO,398
888,83,2014,SHAN,NEW DEMOCRATIC PARTY OF ONTARIO,13019
889,83,2014,SINGH,THE GREEN PARTY OF ONTARIO,571
890,83,2014,REJECTED,,228
891,83,2014,UNMARKED,,161
892,83,2014,DECLINED,,90
893,83,2014,VOTER_TURNOUT,,42062
894,83,2014,ELECTORS,,88592
895,84,2014,BERARDINETTI,ONTARIO LIBERAL PARTY,18420
896,84,2014,DEL.GRANDE,,1493
897,84,2014,FOALENG,INDEPENDENT,185
898,84,2014,KANG,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,7573
899,84,2014,MACAULAY,NEW DEMOCRATIC PARTY OF ONTARIO,8674
900,84,2014,ROSE,ONTARIO LIBERTARIAN PARTY,328
901,84,2014,REJECTED,,169
902,84,2014,UNMARKED,,102
903,84,2014,DECLINED,,158
904,84,2014,VOTER_TURNOUT,,37102
905,84,2014,ELECTORS,,74333
906,85,2014,DUDUN,THE GREEN PARTY OF ONTARIO,4172
907,85,2014,KENNEY,ONTARIO LIBERAL PARTY,17199
908,85,2014,MATTHEWS,NEW DEMOCRATIC PARTY OF ONTARIO,7793
909,85,2014,WILSON,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,25988
910,85,2014,REJECTED,,240
911,85,2014,UNMARKED,,150
912,85,2014,DECLINED,,496
913,85,2014,VOTER_TURNOUT,,56038
914,85,2014,ELECTORS,,107762
915,86,2014,DUNLOP,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,22179
916,86,2014,LARSEN,ONTARIO LIBERAL PARTY,16413
917,86,2014,MIDDLETON,NEW DEMOCRATIC PARTY OF ONTARIO,7846
918,86,2014,STUBBINS,THE GREEN PARTY OF ONTARIO,4013
919,86,2014,REJECTED,,195
920,86,2014,UNMARKED,,109
921,86,2014,DECLINED,,437
922,86,2014,VOTER_TURNOUT,,51192
923,86,2014,ELECTORS,,95998
924,87,2014,EARLE,ONTARIO LIBERAL PARTY,9250
925,87,2014,MACDONALD,NEW DEMOCRATIC PARTY OF ONTARIO,8336
926,87,2014,MCDONELL,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,20624
927,87,2014,MCRAE,ONTARIO LIBERTARIAN PARTY,602
928,87,2014,NORMAN,THE GREEN PARTY OF ONTARIO,1067
929,87,2014,REJECTED,,221
930,87,2014,UNMARKED,,102
931,87,2014,DECLINED,,140
932,87,2014,VOTER_TURNOUT,,40342
933,87,2014,ELECTORS,,77544
934,88,2014,CIMINO,NEW DEMOCRATIC PARTY OF ONTARIO,14274
935,88,2014,LALONDE,THE GREEN PARTY OF ONTARIO,1212
936,88,2014,OLIVIER,ONTARIO LIBERAL PARTY,13296
937,88,2014,PERONI,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,4663
938,88,2014,POPESCU,INDEPENDENT,105
939,88,2014,WILSON,ONTARIO LIBERTARIAN PARTY,243
940,88,2014,REJECTED,,158
941,88,2014,UNMARKED,,68
942,88,2014,DECLINED,,154
943,88,2014,VOTER_TURNOUT,,34173
944,88,2014,ELECTORS,,65819
945,89,2014,BALFOUR,ONTARIO LIBERTARIAN PARTY,571
946,89,2014,YEUNG.RACCO,,21780
947,89,2014,BERGART,THE GREEN PARTY OF ONTARIO,1229
948,89,2014,GOODWIN,FREEDOM                        ,233
949,89,2014,HACKELBERG,NEW DEMOCRATIC PARTY OF ONTARIO,4052
950,89,2014,MARTOW,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,21886
951,89,2014,REJECTED,,185
952,89,2014,UNMARKED,,140
953,89,2014,DECLINED,,215
954,89,2014,VOTER_TURNOUT,,50291
955,89,2014,ELECTORS,,105139
956,90,2014,DEIBEL,NORTHERN ONTARIO HERITAGE      ,129
957,90,2014,KOZORYS,NEW DEMOCRATIC PARTY OF ONTARIO,8052
958,90,2014,MAURO,ONTARIO LIBERAL PARTY,15176
959,90,2014,NORTHEY,THE GREEN PARTY OF ONTARIO,964
960,90,2014,TALARICO,ONTARIO LIBERTARIAN PARTY,547
961,90,2014,WILSON,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,3779
962,90,2014,REJECTED,,109
963,90,2014,UNMARKED,,56
964,90,2014,DECLINED,,66
965,90,2014,VOTER_TURNOUT,,28878
966,90,2014,ELECTORS,,58908
967,91,2014,FOULDS,NEW DEMOCRATIC PARTY OF ONTARIO,8169
968,91,2014,GRAVELLE,ONTARIO LIBERAL PARTY,15519
969,91,2014,JOHNSON,ONTARIO LIBERTARIAN PARTY,922
970,91,2014,LEBLANC,THE GREEN PARTY OF ONTARIO,997
971,91,2014,PARKS,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,1991
972,91,2014,SLOAN,NORTHERN ONTARIO HERITAGE      ,127
973,91,2014,REJECTED,,118
974,91,2014,UNMARKED,,50
975,91,2014,DECLINED,,52
976,91,2014,VOTER_TURNOUT,,27945
977,91,2014,ELECTORS,,55436
978,92,2014,CHITARONI,NORTHERN ONTARIO HERITAGE      ,615
979,92,2014,FRASER,THE GREEN PARTY OF ONTARIO,489
980,92,2014,GOYER,ONTARIO LIBERAL PARTY,6134
981,92,2014,POLITIS,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,4527
982,92,2014,VANTHOF,NEW DEMOCRATIC PARTY OF ONTARIO,14661
983,92,2014,REJECTED,,108
984,92,2014,UNMARKED,,40
985,92,2014,DECLINED,,68
986,92,2014,VOTER_TURNOUT,,26642
987,92,2014,ELECTORS,,52572
988,93,2014,BISSON,NEW DEMOCRATIC PARTY OF ONTARIO,11756
989,93,2014,BLACK,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,5226
990,93,2014,FONTAINE,ONTARIO LIBERAL PARTY,5527
991,93,2014,HRYCYNA,THE GREEN PARTY OF ONTARIO,403
992,93,2014,SADIQ,ONTARIO PROVINCIAL CONFEDERATION OF REGIONS PARTY,60
993,93,2014,REJECTED,,123
994,93,2014,UNMARKED,,49
995,93,2014,DECLINED,,64
996,93,2014,VOTER_TURNOUT,,23208
997,93,2014,ELECTORS,,51398
998,94,2014,ABELL,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,9498
999,94,2014,ALEKSEYCHUK,PARTY FOR PEOPLE WITH SPECIAL NEEDS,200
1000,94,2014,DAYE,THE GREEN PARTY OF ONTARIO,2265
1001,94,2014,FALARDEAU,ONTARIO LIBERTARIAN PARTY,551
1002,94,2014,GARVIE,COMMUNIST                      ,163
1003,94,2014,GOODWIN,FREEDOM                        ,137
1004,94,2014,MURRAY,ONTARIO LIBERAL PARTY,29935
1005,94,2014,NURSE,THE PEOPLES POLITICAL PARTY,76
1006,94,2014,ROTENBERG,VEGAN ENVIRONMENTAL PARTY,152
1007,94,2014,SELLAR,NEW DEMOCRATIC PARTY OF ONTARIO,8140
1008,94,2014,YAZDANFAR,CANADIANS' CHOICE PARTY,78
1009,94,2014,REJECTED,,197
1010,94,2014,UNMARKED,,115
1011,94,2014,DECLINED,,234
1012,94,2014,VOTER_TURNOUT,,51741
1013,94,2014,ELECTORS,,101741
1014,95,2014,ARMSTRONG,ONTARIO LIBERTARIAN PARTY,501
1015,95,2014,AZAROGHLI,THE PEOPLES POLITICAL PARTY,79
1016,95,2014,LUISI,VEGAN ENVIRONMENTAL PARTY,149
1017,95,2014,NEWMAN,ONTARIO LIBERAL PARTY,15983
1018,95,2014,PARLETTE,FREEDOM                        ,121
1019,95,2014,POWER,THE GREEN PARTY OF ONTARIO,2351
1020,95,2014,RICHARDSON,CANADIANS' CHOICE PARTY,167
1021,95,2014,ROWLEY,COMMUNIST                      ,172
1022,95,2014,SOLOMON,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,4304
1023,95,2014,TABUNS,NEW DEMOCRATIC PARTY OF ONTARIO,19190
1024,95,2014,REJECTED,,181
1025,95,2014,UNMARKED,,118
1026,95,2014,DECLINED,,254
1027,95,2014,VOTER_TURNOUT,,43570
1028,95,2014,ELECTORS,,78787
1029,96,2014,DONG,ONTARIO LIBERAL PARTY,26613
1030,96,2014,ECHEVARRIA,ONTARIO LIBERTARIAN PARTY,734
1031,96,2014,FIGUEIRAS,VEGAN ENVIRONMENTAL PARTY,307
1032,96,2014,GRANT,THE GREEN PARTY OF ONTARIO,4033
1033,96,2014,KING,PARTY FOR PEOPLE WITH SPECIAL NEEDS,270
1034,96,2014,MARCHESE,NEW DEMOCRATIC PARTY OF ONTARIO,17442
1035,96,2014,SCOTT,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,8035
1036,96,2014,REJECTED,,295
1037,96,2014,UNMARKED,,124
1038,96,2014,DECLINED,,259
1039,96,2014,VOTER_TURNOUT,,58112
1040,96,2014,ELECTORS,,117804
1041,97,2014,COLETTA,NEW DEMOCRATIC PARTY OF ONTARIO,6942
1042,97,2014,DEL.DUCA,,33877
1043,97,2014,FABRIZIO,ONTARIO LIBERTARIAN PARTY,1121
1044,97,2014,MEFFE,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,16979
1045,97,2014,PANKHURST,THE GREEN PARTY OF ONTARIO,1350
1046,97,2014,REJECTED,,400
1047,97,2014,UNMARKED,,139
1048,97,2014,DECLINED,,151
1049,97,2014,VOTER_TURNOUT,,60959
1050,97,2014,ELECTORS,,136426
1051,98,2014,CAMPION,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,12933
1052,98,2014,CRIDLAND,THE GREEN PARTY OF ONTARIO,1874
1053,98,2014,FORSTER,NEW DEMOCRATIC PARTY OF ONTARIO,21326
1054,98,2014,MERCIER,ONTARIO LIBERAL PARTY,9060
1055,98,2014,MURIK,ONTARIO LIBERTARIAN PARTY,460
1056,98,2014,REJECTED,,301
1057,98,2014,UNMARKED,,125
1058,98,2014,DECLINED,,348
1059,98,2014,VOTER_TURNOUT,,46427
1060,98,2014,ELECTORS,,87263
1061,99,2014,ARNOTT,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,22450
1062,99,2014,CARLUCCI,NEW DEMOCRATIC PARTY OF ONTARIO,6804
1063,99,2014,COUSINEAU,ONTARIO LIBERTARIAN PARTY,1043
1064,99,2014,RODGERS,THE GREEN PARTY OF ONTARIO,3550
1065,99,2014,SPROULE,FREEDOM                        ,198
1066,99,2014,ZISTER,ONTARIO LIBERAL PARTY,14120
1067,99,2014,REJECTED,,232
1068,99,2014,UNMARKED,,140
1069,99,2014,DECLINED,,595
1070,99,2014,VOTER_TURNOUT,,49132
1071,99,2014,ELECTORS,,88349
1072,100,2014,ELLIOTT,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,24027
1073,100,2014,KELLY,NEW DEMOCRATIC PARTY OF ONTARIO,13621
1074,100,2014,KRISHNAN,ONTARIO LIBERAL PARTY,18617
1075,100,2014,LEADBETTER,THE GREEN PARTY OF ONTARIO,2523
1076,100,2014,THOM,FREEDOM                        ,322
1077,100,2014,REJECTED,,241
1078,100,2014,UNMARKED,,139
1079,100,2014,DECLINED,,512
1080,100,2014,VOTER_TURNOUT,,60002
1081,100,2014,ELECTORS,,110398
1082,101,2014,BROWN,NEW DEMOCRATIC PARTY OF ONTARIO,4693
1083,101,2014,CECI,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,15468
1084,101,2014,PUN,THE GREEN PARTY OF ONTARIO,1758
1085,101,2014,ZIMMER,ONTARIO LIBERAL PARTY,24300
1086,101,2014,REJECTED,,169
1087,101,2014,UNMARKED,,171
1088,101,2014,DECLINED,,194
1089,101,2014,VOTER_TURNOUT,,46753
1090,101,2014,ELECTORS,,99726
1091,102,2014,DUPUIS,ONTARIO LIBERAL PARTY,5599
1092,102,2014,HATFIELD,NEW DEMOCRATIC PARTY OF ONTARIO,22818
1093,102,2014,MARSHALL,ONTARIO LIBERTARIAN PARTY,682
1094,102,2014,WRIGHT.ADAM,,2118
1095,102,2014,WRIGHT.BRANDON,,5493
1096,102,2014,REJECTED,,152
1097,102,2014,UNMARKED,,140
1098,102,2014,DECLINED,,254
1099,102,2014,VOTER_TURNOUT,,37256
1100,102,2014,ELECTORS,,87108
1101,103,2014,CHARIF,INDEPENDENT,891
1102,103,2014,DUROCHER,THE GREEN PARTY OF ONTARIO,1171
1103,103,2014,GRETZKY,NEW DEMOCRATIC PARTY OF ONTARIO,15043
1104,103,2014,LAU,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,5225
1105,103,2014,PIRUZZA,ONTARIO LIBERAL PARTY,14001
1106,103,2014,REJECTED,,208
1107,103,2014,UNMARKED,,122
1108,103,2014,DECLINED,,188
1109,103,2014,VOTER_TURNOUT,,36849
1110,103,2014,ELECTORS,,86285
1111,104,2014,BORENSTEIN,THE GREEN PARTY OF ONTARIO,1163
1112,104,2014,CHERNIAK,FREEDOM                        ,493
1113,104,2014,FAGAN,NEW DEMOCRATIC PARTY OF ONTARIO,5645
1114,104,2014,KWINTER,ONTARIO LIBERAL PARTY,16935
1115,104,2014,YUFEST,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,11125
1116,104,2014,REJECTED,,246
1117,104,2014,UNMARKED,,108
1118,104,2014,DECLINED,,142
1119,104,2014,VOTER_TURNOUT,,35857
1120,104,2014,ELECTORS,,76714
1121,105,2014,BOWMAN,NEW DEMOCRATIC PARTY OF ONTARIO,8420
1122,105,2014,CARRUTHERS,ONTARIO LIBERAL PARTY,16276
1123,105,2014,ELGIE,THE GREEN PARTY OF ONTARIO,2946
1124,105,2014,MUNRO,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,19025
1125,105,2014,WALLACE,ONTARIO LIBERTARIAN PARTY,419
1126,105,2014,REJECTED,,218
1127,105,2014,UNMARKED,,99
1128,105,2014,DECLINED,,484
1129,105,2014,VOTER_TURNOUT,,47887
1130,105,2014,ELECTORS,,100744
1131,106,2014,ALBANESE,ONTARIO LIBERAL PARTY,15669
1132,106,2014,COMPTON,FREEDOM                        ,249
1133,106,2014,FERREIRA,NEW DEMOCRATIC PARTY OF ONTARIO,12200
1134,106,2014,FFRENCH,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,3687
1135,106,2014,HIGGINS,THE GREEN PARTY OF ONTARIO,797
1136,106,2014,ISSA,INDEPENDENT,146
1137,106,2014,REJECTED,,216
1138,106,2014,UNMARKED,,89
1139,106,2014,DECLINED,,99
1140,106,2014,VOTER_TURNOUT,,33152
1141,106,2014,ELECTORS,,71860
1142,107,2014,BAPTISTE,FREEDOM                        ,267
1143,107,2014,JARRETT,THE GREEN PARTY OF ONTARIO,418
1144,107,2014,NATION,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,2794
1145,107,2014,RAKOCEVIC,NEW DEMOCRATIC PARTY OF ONTARIO,9997
1146,107,2014,SCHWAUSS,INDEPENDENT,111
1147,107,2014,SERGIO,ONTARIO LIBERAL PARTY,11907
1148,107,2014,REJECTED,,168
1149,107,2014,UNMARKED,,69
1150,107,2014,DECLINED,,60
1151,107,2014,VOTER_TURNOUT,,25791
1152,107,2014,ELECTORS,,61054
